"Datetime","Filter_code","Codice.Stazione","Altitudine","Esposizione","LatUTM","LongUTM","Data","Ora","HS","Density_Avg","SWE_tot"
"2014-02-27 14:15:00","2014-02-27 14:15:00_0","0","NULL","\ ","NULL","NULL","2014-02-27","14:15",242,272.628207919421,659.760263165
"2014-03-03 08:30:00","2014-03-03 08:30:00_20","20","NULL","\ ","NULL","NULL","2014-03-03","08:30",310,282.329862120323,875.222572573
"2014-03-04 08:50:00","2014-03-04 08:50:00_10MS","10MS","1985","SW","696357","5135781","2014-03-04","08:50",153,369.812845226144,565.813653196
"2014-03-04 14:00:00","2014-03-04 14:00:00_0","0","NULL","\ ","NULL","NULL","2014-03-04","14:00",216,294.743373446759,636.645686645
"2014-03-05 07:10:00","2014-03-05 07:10:00_28RM","28RM","1100","W ","654244","5146435","2014-03-05","07:10",52,328.276461626923,170.703760046
"2014-03-05 07:20:00","2014-03-05 07:20:00_11AN","11AN","1047","NE","654463","5115044","2014-03-05","07:20",65,395.128740246154,256.83368116
"2014-03-05 07:20:00","2014-03-05 07:20:00_14PO","14PO","1385","NW","706857","5144945","2014-03-05","07:20",102,349.389521036275,356.377311457
"2014-03-05 08:00:00","2014-03-05 08:00:00_10PM","10PM","1760","SE","695429","5135226","2014-03-05","08:00",142,330.352112676056,469.1
"2014-03-05 08:00:00","2014-03-05 08:00:00_25TO","25TO","1880","S ","623059","5124460","2014-03-05","08:00",265,308.950769263019,818.719538547
"2014-03-05 08:00:00","2014-03-05 08:00:00_26SP","26SP","1980","SW","714927","5140531","2014-03-05","08:00",246,329.047852489431,809.457717124
"2014-03-05 08:05:00","2014-03-05 08:05:00_12FO","12FO","1360","NW","671070","5087375","2014-03-05","08:05",114,375.121321325439,427.638306311
"2014-03-05 08:10:00","2014-03-05 08:10:00_2RAB","2RAB","1335","S ","638591","5141136","2014-03-05","08:10",118,733.740707285593,865.814034597
"2014-03-05 08:15:00","2014-03-05 08:15:00_24NO","24NO","1020","S ","719299","5113380","2014-03-05","08:15",94,398.587924468085,374.672649
"2014-03-05 08:30:00","2014-03-05 08:30:00_15TR","15TR","1550","W ","630778","5077835","2014-03-05","08:30",198,329.302836267172,652.019615809
"2014-03-05 08:30:00","2014-03-05 08:30:00_16PT","16PT","1608","S ","705786","5110460","2014-03-05","08:30",215,360.513428357674,775.103870969
"2014-03-05 08:30:00","2014-03-05 08:30:00_19PF","19PF","1170","SE","669131","5069560","2014-03-05","08:30",100,336.112554391,336.112554391
"2014-03-05 08:40:00","2014-03-05 08:40:00_1PEI","1PEI","1985","SE","627885","5136546","2014-03-05","08:40",175,323.12354686,565.466207005
"2014-03-05 08:45:00","2014-03-05 08:45:00_22CI","22CI","2145","NE","712858","5147444","2014-03-05","08:45",205,295.021793258537,604.79467618
"2014-03-05 08:50:00","2014-03-05 08:50:00_30PN","30PN","2735","NE","621741","5120602","2014-03-05","08:50",465,133.804320017634,622.190088082
"2014-03-05 09:00:00","2014-03-05 09:00:00_29FL","29FL","1890","E ","642242","5127946","2014-03-05","09:00",290,315.062354968966,913.68082941
"2014-03-05 09:45:00","2014-03-05 09:45:00_16","16","NULL","\ ","627885","5136546","2014-03-05","09:45",183,274.315556724044,501.997468805
"2014-03-06 09:00:00","2014-03-06 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2014-03-06","09:00",295,281.793698652542,831.291411025
"2014-03-06 09:30:00","2014-03-06 09:30:00_18SB","18SB","1600","SW","715519","5120132","2014-03-06","09:30",217,373.456221198157,810.4
"2014-03-06 10:45:00","2014-03-06 10:45:00_0","0","NULL","\ ","NULL","NULL","2014-03-06","10:45",330,310.394334740606,1024.301304644
"2014-03-07 09:30:00","2014-03-07 09:30:00_6BON","6BON","1495","S ","659074","5097617","2014-03-07","09:30",193,370.178152531606,714.443834386
"2014-03-07 10:00:00","2014-03-07 10:00:00_2","2","NULL","\ ","631515","5096329","2014-03-07","10:00",181,370.244924113812,670.143312646
"2014-03-07 10:45:00","2014-03-07 10:45:00_0","0","NULL","\ ","NULL","NULL","2014-03-07","10:45",172,379.992163209302,653.58652072
"2014-03-10 10:00:00","2014-03-10 10:00:00_14","14","NULL","\ ","NULL","NULL","2014-03-10","10:00",190,338.085506090526,642.362461572
"2014-03-11 15:15:00","2014-03-11 15:15:00_43BU","43BU","2060","SW","709265","5145471","2014-03-11","15:15",156,324.265578719872,505.854302803
"2014-03-12 00:00:00","2014-03-12 00:00:00_11AN","11AN","1047","NE","654463","5115044","2014-03-12","00:00",41,388.404029687805,159.245652172
"2014-03-12 07:00:00","2014-03-12 07:00:00_28RM","28RM","1100","W ","654244","5146435","2014-03-12","07:00",33,363.755620727273,120.03935484
"2014-03-12 07:20:00","2014-03-12 07:20:00_2RAB","2RAB","1335","S ","638591","5141136","2014-03-12","07:20",90,349.515412186667,314.563870968
"2014-03-12 07:55:00","2014-03-12 07:55:00_26SP","26SP","1980","SW","714927","5140531","2014-03-12","07:55",210,358.131568237619,752.076293299
"2014-03-12 08:00:00","2014-03-12 08:00:00_12FO","12FO","1360","NW","671070","5087375","2014-03-12","08:00",90,390.509500805556,351.458550725
"2014-03-12 08:10:00","2014-03-12 08:10:00_1PEI","1PEI","1985","SE","627885","5136546","2014-03-12","08:10",148,343.915664375,508.995183275
"2014-03-12 08:15:00","2014-03-12 08:15:00_10PM","10PM","1760","SE","695429","5135226","2014-03-12","08:15",115,388.380872005217,446.638002806
"2014-03-12 08:20:00","2014-03-12 08:20:00_15TR","15TR","1550","W ","630778","5077835","2014-03-12","08:20",175,368.640791517143,645.121385155
"2014-03-12 08:40:00","2014-03-12 08:40:00_30PN","30PN","2735","NE","621741","5120602","2014-03-12","08:40",416,141.613499266346,589.112156948
"2014-03-12 09:00:00","2014-03-12 09:00:00_16PT","16PT","1608","S ","705786","5110460","2014-03-12","09:00",187,284.318586374332,531.67575652
"2014-03-12 09:00:00","2014-03-12 09:00:00_19PF","19PF","1170","SE","669131","5069560","2014-03-12","09:00",78,408.691674580769,318.779506173
"2014-03-12 09:00:00","2014-03-12 09:00:00_22CI","22CI","2145","NE","712858","5147444","2014-03-12","09:00",187,365.912325873797,684.256049384
"2014-03-12 09:00:00","2014-03-12 09:00:00_24NO","24NO","1020","S ","719299","5113380","2014-03-12","09:00",74,368.648648648649,272.8
"2014-03-12 09:00:00","2014-03-12 09:00:00_29FL","29FL","1890","E ","642242","5127946","2014-03-12","09:00",258,341.487095070543,881.036705282
"2014-03-12 09:00:00","2014-03-12 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2014-03-12","09:00",272,309.371865959559,841.49147541
"2014-03-12 09:20:00","2014-03-12 09:20:00_35VC","35VC","1880","SE","712817","5126802","2014-03-12","09:20",262,373.329250700382,978.122636835
"2014-03-12 09:30:00","2014-03-12 09:30:00_18SB","18SB","1600","SW","715519","5120132","2014-03-12","09:30",184,351.358695652174,646.5
"2014-03-12 10:30:00","2014-03-12 10:30:00_14PO","14PO","1385","NW","706857","5144945","2014-03-12","10:30",98,339.614251663265,332.82196663
"2014-03-13 09:00:00","2014-03-13 09:00:00_25TO","25TO","1880","S ","623059","5124460","2014-03-13","09:00",238,378.482022317227,900.787213115
"2014-03-17 10:45:00","2014-03-17 10:45:00_0","0","NULL","\ ","NULL","NULL","2014-03-17","10:45",334,347.412881395509,1160.359023861
"2014-03-18 09:40:00","2014-03-18 09:40:00_0","0","NULL","\ ","NULL","NULL","2014-03-18","09:40",413,136.86037126707,565.233333333
"2014-03-18 11:00:00","2014-03-18 11:00:00_14","14","NULL","\ ","NULL","NULL","2014-03-18","11:00",150,404.747370013333,607.12105502
"2014-03-18 13:30:00","2014-03-18 13:30:00_3","3","NULL","\ ","NULL","NULL","2014-03-18","13:30",98,314.631237556122,308.338612805
"2014-03-19 07:20:00","2014-03-19 07:20:00_14PO","14PO","1385","NW","706857","5144945","2014-03-19","07:20",86,287.686339651163,247.4102521
"2014-03-19 07:40:00","2014-03-19 07:40:00_26SP","26SP","1980","SW","714927","5140531","2014-03-19","07:40",177,408.675947345198,723.356426801
"2014-03-19 07:50:00","2014-03-19 07:50:00_12FO","12FO","1360","NW","671070","5087375","2014-03-19","07:50",66,375.646239393939,247.926518
"2014-03-19 08:00:00","2014-03-19 08:00:00_10PM","10PM","1760","SE","695429","5135226","2014-03-19","08:00",85,440.161836308235,374.137560862
"2014-03-19 08:00:00","2014-03-19 08:00:00_2RAB","2RAB","1335","S ","638591","5141136","2014-03-19","08:00",50,370.76684058,185.38342029
"2014-03-19 08:15:00","2014-03-19 08:15:00_16PT","16PT","1608","S ","705786","5110460","2014-03-19","08:15",154,405.16308263961,623.951147265
"2014-03-19 08:30:00","2014-03-19 08:30:00_15TR","15TR","1550","W ","630778","5077835","2014-03-19","08:30",146,424.744190410959,620.126518
"2014-03-19 08:40:00","2014-03-19 08:40:00_1PEI","1PEI","1985","SE","627885","5136546","2014-03-19","08:40",107,408.971962616822,437.6
"2014-03-19 08:40:00","2014-03-19 08:40:00_22CI","22CI","2145","NE","712858","5147444","2014-03-19","08:40",165,360.638390698182,595.053344652
"2014-03-19 08:50:00","2014-03-19 08:50:00_30PN","30PN","2735","NE","621741","5120602","2014-03-19","08:50",389,161.146032339589,626.858065801
"2014-03-19 09:00:00","2014-03-19 09:00:00_24NO","24NO","1020","S ","719299","5113380","2014-03-19","09:00",46,409.958589467391,188.580951155
"2014-03-19 09:00:00","2014-03-19 09:00:00_29FL","29FL","1890","E ","642242","5127946","2014-03-19","09:00",231,386.57129795671,892.97969828
"2014-03-19 09:30:00","2014-03-19 09:30:00_19PF","19PF","1170","SE","669131","5069560","2014-03-19","09:30",45,403.518711755556,181.58342029
"2014-03-20 09:10:00","2014-03-20 09:10:00_3PIN","3PIN","1885","W ","639889","5114784","2014-03-20","09:10",245,360.879397232653,884.15452322
"2014-03-22 13:40:00","2014-03-22 13:40:00_35VC","35VC","1880","SE","712817","5126802","2014-03-22","13:40",214,427.129869835514,914.057921448
"2014-03-25 09:00:00","2014-03-25 09:00:00_14","14","NULL","\ ","NULL","NULL","2014-03-25","09:00",153,379.165470179085,580.123169374
"2014-03-25 09:00:00","2014-03-25 09:00:00_18SB","18SB","1600","SW","715519","5120132","2014-03-25","09:00",160,443.125,709
"2014-03-25 09:00:00","2014-03-25 09:00:00_2","2","NULL","\ ","631515","5096329","2014-03-25","09:00",418,173.062187029187,723.399941782
"2014-03-25 09:00:00","2014-03-25 09:00:00_30PN","30PN","2735","NE","621741","5120602","2014-03-25","09:00",418,164.859152770096,689.111258579
"2014-03-25 09:00:00","2014-03-25 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2014-03-25","09:00",263,334.436459810646,879.567889302
"2014-03-25 10:00:00","2014-03-25 10:00:00_25TO","25TO","1880","S ","623059","5124460","2014-03-25","10:00",195,410.25641025641,800
"2014-03-26 07:45:00","2014-03-26 07:45:00_10PM","10PM","1760","SE","695429","5135226","2014-03-26","07:45",97,326.59793814433,316.8
"2014-03-26 07:50:00","2014-03-26 07:50:00_2RAB","2RAB","1335","S ","638591","5141136","2014-03-26","07:50",43,351.162790697674,151
"2014-03-26 08:00:00","2014-03-26 08:00:00_12FO","12FO","1360","NW","671070","5087375","2014-03-26","08:00",57,375.029544877193,213.76684058
"2014-03-26 08:30:00","2014-03-26 08:30:00_15TR","15TR","1550","W ","630778","5077835","2014-03-26","08:30",145,393.793103448276,571
"2014-03-26 08:30:00","2014-03-26 08:30:00_16PT","16PT","1608","S ","705786","5110460","2014-03-26","08:30",145,394.425518021379,571.917001131
"2014-03-26 08:40:00","2014-03-26 08:40:00_1PEI","1PEI","1985","SE","627885","5136546","2014-03-26","08:40",130,338.58929742,440.166086646
"2014-03-26 09:00:00","2014-03-26 09:00:00_19PF","19PF","1170","SE","669131","5069560","2014-03-26","09:00",38,288.313190384211,109.559012346
"2014-03-26 09:00:00","2014-03-26 09:00:00_26SP","26SP","1980","SW","714927","5140531","2014-03-26","09:00",200,376.4073006125,752.814601225
"2014-03-26 09:00:00","2014-03-26 09:00:00_29FL","29FL","1890","E ","642242","5127946","2014-03-26","09:00",245,382.793574688163,937.844257986
"2014-03-26 09:30:00","2014-03-26 09:30:00_22CI","22CI","2145","NE","712858","5147444","2014-03-26","09:30",191,290.144008989529,554.17505717
"2014-03-26 11:40:00","2014-03-26 11:40:00_14PO","14PO","1385","NW","706857","5144945","2014-03-26","11:40",97,318.63534583299,309.076285458
"2014-03-27 14:45:00","2014-03-27 14:45:00_43BU","43BU","2060","SW","709265","5145471","2014-03-27","14:45",130,374.919724406923,487.395641729
"2014-03-28 11:00:00","2014-03-28 11:00:00_0","0","NULL","\ ","NULL","NULL","2014-03-28","11:00",181,355.938494024862,644.248674185
"2014-04-01 14:00:00","2014-04-01 14:00:00_35VC","35VC","1880","SE","712817","5126802","2014-04-01","14:00",220,417.153997945455,917.73879548
"2014-04-02 07:20:00","2014-04-02 07:20:00_14PO","14PO","1385","NW","706857","5144945","2014-04-02","07:20",76,389.009695289474,295.64736842
"2014-04-02 07:45:00","2014-04-02 07:45:00_26SP","26SP","1980","SW","714927","5140531","2014-04-02","07:45",161,434.712682829814,699.887419356
"2014-04-02 08:00:00","2014-04-02 08:00:00_10PM","10PM","1760","SE","695429","5135226","2014-04-02","08:00",67,367.223993820896,246.04007586
"2014-04-02 08:00:00","2014-04-02 08:00:00_15TR","15TR","1550","W ","630778","5077835","2014-04-02","08:00",120,429.833333333333,515.8
"2014-04-02 08:30:00","2014-04-02 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2014-04-02","08:30",94,413.234042553192,388.44
"2014-04-02 08:40:00","2014-04-02 08:40:00_22CI","22CI","2145","NE","712858","5147444","2014-04-02","08:40",156,441.717273953846,689.078947368
"2014-04-02 08:45:00","2014-04-02 08:45:00_18SB","18SB","1600","SW","715519","5120132","2014-04-02","08:45",149,404.909657947651,603.315390342
"2014-04-02 08:50:00","2014-04-02 08:50:00_30PN","30PN","2735","NE","621741","5120602","2014-04-02","08:50",393,200.429965147328,787.689763029
"2014-04-02 09:00:00","2014-04-02 09:00:00_29FL","29FL","1890","E ","642242","5127946","2014-04-02","09:00",219,410.888816078082,899.846507211
"2014-04-03 07:30:00","2014-04-03 07:30:00_25TO","25TO","1880","S ","623059","5124460","2014-04-03","07:30",160,467.58691931125,748.139070898
"2014-04-03 08:10:00","2014-04-03 08:10:00_3PIN","3PIN","1885","W ","639889","5114784","2014-04-03","08:10",225,368.677132616889,829.523548388
"2014-04-03 08:30:00","2014-04-03 08:30:00_16PT","16PT","1608","S ","705786","5110460","2014-04-03","08:30",115,437.55409836087,503.187213115
"2014-04-03 09:35:00","2014-04-03 09:35:00_0","0","NULL","\ ","NULL","NULL","2014-04-03","09:35",171,488.518620222222,835.36684058
"2014-04-04 09:00:00","2014-04-04 09:00:00_8","8","NULL","\ ","NULL","NULL","2014-04-04","09:00",174,469.59580772931,817.096705449
"2014-04-05 00:00:00","2014-04-05 00:00:00_0","0","NULL","\ ","NULL","NULL","2014-04-05","00:00",267,377.85776195618,1008.880224423
"2014-04-08 07:00:00","2014-04-08 07:00:00_25TO","25TO","1880","S ","623059","5124460","2014-04-08","07:00",145,476.307832390345,690.646356966
"2014-04-08 08:00:00","2014-04-08 08:00:00_16PT","16PT","1608","S ","705786","5110460","2014-04-08","08:00",91,366.858792906593,333.841501545
"2014-04-09 07:50:00","2014-04-09 07:50:00_26SP","26SP","1980","SW","714927","5140531","2014-04-09","07:50",133,399.548872180451,531.4
"2014-04-09 08:40:00","2014-04-09 08:40:00_30PN","30PN","2735","NE","621741","5120602","2014-04-09","08:40",389,174.680328053728,679.506476129
"2014-04-09 08:45:00","2014-04-09 08:45:00_18SB","18SB","1600","SW","715519","5120132","2014-04-09","08:45",120,376.823786333333,452.1885436
"2014-04-09 09:00:00","2014-04-09 09:00:00_29FL","29FL","1890","E ","642242","5127946","2014-04-09","09:00",191,475.253964379058,907.735071964
"2014-04-10 08:00:00","2014-04-10 08:00:00_10PM","10PM","1760","SE","695429","5135226","2014-04-10","08:00",33,401.586095793939,132.523411612
"2014-04-10 09:50:00","2014-04-10 09:50:00_0","0","NULL","\ ","NULL","NULL","2014-04-10","09:50",260,306.436030883846,796.733680298
"2014-04-16 07:45:00","2014-04-16 07:45:00_26SP","26SP","1980","SW","714927","5140531","2014-04-16","07:45",103,454.514816378641,468.15026087
"2014-04-16 08:40:00","2014-04-16 08:40:00_30PN","30PN","2735","NE","621741","5120602","2014-04-16","08:40",376,190.519909135106,716.354858348
"2014-04-16 09:15:00","2014-04-16 09:15:00_18SB","18SB","1600","SW","715519","5120132","2014-04-16","09:15",76,479.193701467105,364.187213115
"2014-04-23 08:50:00","2014-04-23 08:50:00_30PN","30PN","2735","NE","621741","5120602","2014-04-23","08:50",408,177.417540706618,723.863566083
"2014-04-30 09:00:00","2014-04-30 09:00:00_30PN","30PN","2735","NE","621741","5120602","2014-04-30","09:00",443,122.241321820542,541.529055665
"2014-05-07 09:00:00","2014-05-07 09:00:00_30PN","30PN","2735","NE","621741","5120602","2014-05-07","09:00",419,187.936176568496,787.452579822
"2014-05-14 08:50:00","2014-05-14 08:50:00_30PN","30PN","2735","NE","621741","5120602","2014-05-14","08:50",404,152.110069117822,614.524679236
"2014-05-21 08:50:00","2014-05-21 08:50:00_30PN","30PN","2735","NE","621741","5120602","2014-05-21","08:50",401,161.874003699252,649.114754834
"2014-11-11 09:00:00","2014-11-11 09:00:00_30PN","30PN","2735","NE","621741","5120602","2014-11-11","09:00",134,226.26961964403,303.201290323
"2014-11-19 08:45:00","2014-11-19 08:45:00_30PN","30PN","2735","NE","621741","5120602","2014-11-19","08:45",218,251.188857864679,547.591710145
"2014-11-26 08:30:00","2014-11-26 08:30:00_30PN","30PN","2735","NE","621741","5120602","2014-11-26","08:30",186,277.043010752688,515.3
"2014-12-03 08:40:00","2014-12-03 08:40:00_30PN","30PN","2735","NE","621741","5120602","2014-12-03","08:40",235,277.544731464255,652.230118941
"2014-12-04 00:00:00","2014-12-04 00:00:00_0","0","NULL","\ ","NULL","NULL","2014-12-04","00:00",360,230.428404619444,829.54225663
"2014-12-10 08:40:00","2014-12-10 08:40:00_30PN","30PN","2735","NE","621741","5120602","2014-12-10","08:40",255,304.022067452941,775.256272005
"2014-12-11 14:00:00","2014-12-11 14:00:00_0","0","NULL","\ ","NULL","NULL","2014-12-11","14:00",230,304.103240771304,699.437453774
"2014-12-13 11:15:00","2014-12-13 11:15:00_0","0","NULL","\ ","NULL","NULL","2014-12-13","11:15",109,328.48623853211,358.05
"2014-12-17 08:50:00","2014-12-17 08:50:00_30PN","30PN","2735","NE","621741","5120602","2014-12-17","08:50",228,233.934028519298,533.369585024
"2014-12-18 10:15:00","2014-12-18 10:15:00_2","2","NULL","\ ","631515","5096329","2014-12-18","10:15",97,552.744869673196,536.162523583
"2014-12-19 10:05:00","2014-12-19 10:05:00_2","2","NULL","\ ","631515","5096329","2014-12-19","10:05",112,396.77495665,444.387951448
"2014-12-19 16:00:00","2014-12-19 16:00:00_0","0","NULL","\ ","NULL","NULL","2014-12-19","16:00",145,320.852405533793,465.235988024
"2014-12-23 08:00:00","2014-12-23 08:00:00_42LU","42LU","2050","NE","706376","5136019","2014-12-23","08:00",22,268.526099368182,59.075741861
"2014-12-24 08:50:00","2014-12-24 08:50:00_30PN","30PN","2735","NE","621741","5120602","2014-12-24","08:50",186,347.959170307527,647.204056772
"2014-12-31 09:00:00","2014-12-31 09:00:00_30PN","30PN","2735","NE","621741","5120602","2014-12-31","09:00",166,356.266251826506,591.401978032
"2014-12-31 11:10:00","2014-12-31 11:10:00_0","0","NULL","\ ","NULL","NULL","2014-12-31","11:10",43,262.276621786047,112.778947368
"2015-01-06 12:15:00","2015-01-06 12:15:00_0","0","NULL","\ ","NULL","NULL","2015-01-06","12:15",103,438.859823279612,452.025617978
"2015-01-07 08:30:00","2015-01-07 08:30:00_13PR","13PR","1675","SW","698219","5135084","2015-01-07","08:30",2,0,0
